match_type,depth_A,depth_B,similarity,product_A,map_A,product_B,map_B,title_A,title_B,contentId_A,contentId_B
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,Create a text widget,Create a text widget,VhUZaY8j9qsuWMSBKhAJNw,H4UKWvaFdCU0279FKknBFg
title,3,3,0.9883,xdr,xdr_5,agentix,agentix,Create a text widget,Create a text widget,VhUZaY8j9qsuWMSBKhAJNw,o5kOKgiGOqPRB0Euy1tIPQ
title,3,3,0.9883,xsiam,xsiam_3,agentix,agentix,Create a text widget,Create a text widget,H4UKWvaFdCU0279FKknBFg,o5kOKgiGOqPRB0Euy1tIPQ
title,3,3,0.9831,cloud,runtime,xdr,xdr_5,Create an agent installation package,Create an agent installation package,XwkIZMm7i5CtUOCGiBEFDQ,GcfNZHA6BIAbz5pJzZT0~w
title,3,3,0.9831,cloud,runtime,xsiam,xsiam_3,Create an agent installation package,Create an agent installation package,XwkIZMm7i5CtUOCGiBEFDQ,BL0i67Ujl6bXj~8sV_BvSA
title,3,3,0.9831,xdr,xdr_5,xsiam,xsiam_3,Create an agent installation package,Create an agent installation package,GcfNZHA6BIAbz5pJzZT0~w,BL0i67Ujl6bXj~8sV_BvSA
title,3,4,0.9800,cloud,runtime,xdr,xdr_5,Create an assumed role,Create an assumed role,x4kEyBcGDrjEPinq8gdaVA,v9XfPaMZXPA~4GTbhDC2QA
title,3,4,0.9800,cloud,runtime,xsiam,xsiam_3,Create an assumed role,Create an assumed role,x4kEyBcGDrjEPinq8gdaVA,~wvJQ6ZkaRYHzw4wQ2f10w
title,3,3,,cloud,posture,xdr,xdr_5,Create an automation rule,Create an automation rule,Vf0g6cIMfUY3isFIiWlLmQ,9xCxeGMzqgt1fjEJy4Ovsw
title,3,3,0.5618,cloud,runtime,xdr,xdr_5,Create an automation rule,Create an automation rule,Vf0g6cIMfUY3isFIiWlLmQ,9xCxeGMzqgt1fjEJy4Ovsw
title,5,3,0.9917,xsiam,xsiam_3,agentix,agentix,Create an indicator field,Create an indicator field,IVMHdg0oNpS01m3cu7l2SA,jjSyiW36Hnvtg2lkuRgnQw
title,5,3,0.9853,xsiam,xsiam_3,agentix,agentix,Create an indicator type,Create an indicator type,k0G9eeB7g894M~EUXEAu1Q,4jkmtlYA_RReSAvwxMF2iA
title,4,3,,cloud,posture,agentix,agentix,Create authentication query,Create authentication query,GMJeUpYghMaIJnHLNqSOng,HNE0~nKcDUKDfTTO_1gVAA
title,4,3,0.9805,cloud,runtime,agentix,agentix,Create authentication query,Create authentication query,GMJeUpYghMaIJnHLNqSOng,HNE0~nKcDUKDfTTO_1gVAA
title,4,3,0.9805,xdr,xdr_5,agentix,agentix,Create authentication query,Create authentication query,GMJeUpYghMaIJnHLNqSOng,HNE0~nKcDUKDfTTO_1gVAA
title,4,3,0.9805,xsiam,xsiam_3,agentix,agentix,Create authentication query,Create authentication query,vH~0jeFW4ROyHs17J3AqjA,HNE0~nKcDUKDfTTO_1gVAA
title,4,3,,cloud,posture,xdr,xdr_5,Create custom case statuses and resolution reasons,Create custom case statuses and resolution reasons,XTZg1gQUI2F~cjK83p6N0w,VeiaDFNkd~RVskQRRykoaQ
title,4,3,,cloud,posture,xsiam,xsiam_3,Create custom case statuses and resolution reasons,Create custom case statuses and resolution reasons,XTZg1gQUI2F~cjK83p6N0w,i2PsOLO2QLWanf3khCeNLw
title,4,3,,cloud,posture,agentix,agentix,Create custom case statuses and resolution reasons,Create custom case statuses and resolution reasons,XTZg1gQUI2F~cjK83p6N0w,NCNxfRSD_snSZGBo_a_MeA
title,4,3,0.9907,cloud,runtime,xdr,xdr_5,Create custom case statuses and resolution reasons,Create custom case statuses and resolution reasons,XTZg1gQUI2F~cjK83p6N0w,VeiaDFNkd~RVskQRRykoaQ
title,4,3,0.9907,cloud,runtime,xsiam,xsiam_3,Create custom case statuses and resolution reasons,Create custom case statuses and resolution reasons,XTZg1gQUI2F~cjK83p6N0w,i2PsOLO2QLWanf3khCeNLw
title,4,3,0.9907,cloud,runtime,agentix,agentix,Create custom case statuses and resolution reasons,Create custom case statuses and resolution reasons,XTZg1gQUI2F~cjK83p6N0w,NCNxfRSD_snSZGBo_a_MeA
title,3,3,0.9907,xdr,xdr_5,xsiam,xsiam_3,Create custom case statuses and resolution reasons,Create custom case statuses and resolution reasons,VeiaDFNkd~RVskQRRykoaQ,i2PsOLO2QLWanf3khCeNLw
title,3,3,0.9907,xdr,xdr_5,agentix,agentix,Create custom case statuses and resolution reasons,Create custom case statuses and resolution reasons,VeiaDFNkd~RVskQRRykoaQ,NCNxfRSD_snSZGBo_a_MeA
title,3,3,0.9907,xsiam,xsiam_3,agentix,agentix,Create custom case statuses and resolution reasons,Create custom case statuses and resolution reasons,i2PsOLO2QLWanf3khCeNLw,NCNxfRSD_snSZGBo_a_MeA
title,3,3,,cloud,posture,cloud,runtime,Create custom XQL widgets,Create custom XQL widgets,TTVYVVDcUNdZTb6jdDZ2kg,eKC7Y7uMYyEgH7v1HStgmQ
title,3,3,,cloud,posture,xdr,xdr_5,Create custom XQL widgets,Create custom XQL widgets,TTVYVVDcUNdZTb6jdDZ2kg,idINlTDmG8wTeJ75CjGVMQ
title,3,3,,cloud,posture,xsiam,xsiam_3,Create custom XQL widgets,Create custom XQL widgets,TTVYVVDcUNdZTb6jdDZ2kg,0Jtb6_2sWFgXL43gl1I38w
title,3,3,,cloud,posture,agentix,agentix,Create custom XQL widgets,Create custom XQL widgets,TTVYVVDcUNdZTb6jdDZ2kg,6VOcqv6mtNGv0b8HZGFf~A
title,3,3,0.9883,cloud,runtime,xdr,xdr_5,Create custom XQL widgets,Create custom XQL widgets,eKC7Y7uMYyEgH7v1HStgmQ,idINlTDmG8wTeJ75CjGVMQ
title,3,3,0.9933,cloud,runtime,xsiam,xsiam_3,Create custom XQL widgets,Create custom XQL widgets,eKC7Y7uMYyEgH7v1HStgmQ,0Jtb6_2sWFgXL43gl1I38w
title,3,3,0.9891,cloud,runtime,agentix,agentix,Create custom XQL widgets,Create custom XQL widgets,eKC7Y7uMYyEgH7v1HStgmQ,6VOcqv6mtNGv0b8HZGFf~A
title,3,3,0.9883,xdr,xdr_5,xsiam,xsiam_3,Create custom XQL widgets,Create custom XQL widgets,idINlTDmG8wTeJ75CjGVMQ,0Jtb6_2sWFgXL43gl1I38w
title,3,3,0.9841,xdr,xdr_5,agentix,agentix,Create custom XQL widgets,Create custom XQL widgets,idINlTDmG8wTeJ75CjGVMQ,6VOcqv6mtNGv0b8HZGFf~A
title,3,3,0.9891,xsiam,xsiam_3,agentix,agentix,Create custom XQL widgets,Create custom XQL widgets,0Jtb6_2sWFgXL43gl1I38w,6VOcqv6mtNGv0b8HZGFf~A
title,3,3,0.9823,xsiam,xsiam_3,agentix,agentix,Create Data Model Rules,Create Data Model Rules,KBxT3~nECgFUvF7gH40ySw,BJPLHGp1WNj7KONBsjkT6Q
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,Create effectiveness rules,Create effectiveness rules,MkAZE3t2fZJTslKJfnHPQA,lYpOg9c4K4DRyFE5BVWPjw
title,4,3,,cloud,posture,agentix,agentix,Create event log query,Create event log query,Uu5qPfppeFi6HAEUX_jPmA,LQZRPhCDRD8ihnC7w7MQRQ
title,4,3,0.9949,cloud,runtime,agentix,agentix,Create event log query,Create event log query,Uu5qPfppeFi6HAEUX_jPmA,LQZRPhCDRD8ihnC7w7MQRQ
title,4,3,0.9949,xdr,xdr_5,agentix,agentix,Create event log query,Create event log query,Uu5qPfppeFi6HAEUX_jPmA,LQZRPhCDRD8ihnC7w7MQRQ
title,4,3,0.9949,xsiam,xsiam_3,agentix,agentix,Create event log query,Create event log query,4KuZyPbk0Nkuxf5TxJSXfA,LQZRPhCDRD8ihnC7w7MQRQ
title,4,3,,cloud,posture,agentix,agentix,Create file query,Create file query,ssRmXUjMHxiIpfAQ1feSUQ,LJC3t008EesamGZJTv8vIA
title,4,3,0.9946,cloud,runtime,agentix,agentix,Create file query,Create file query,ssRmXUjMHxiIpfAQ1feSUQ,LJC3t008EesamGZJTv8vIA
title,4,3,0.9946,xdr,xdr_5,agentix,agentix,Create file query,Create file query,ssRmXUjMHxiIpfAQ1feSUQ,LJC3t008EesamGZJTv8vIA
title,4,3,0.9946,xsiam,xsiam_3,agentix,agentix,Create file query,Create file query,Lb9XyhK4ZjMi1d4Abcqaxw,LJC3t008EesamGZJTv8vIA
title,4,3,,cloud,posture,agentix,agentix,Create image load query,Create image load query,Ex8sccARRK40TnlXK2E1hg,UfeFh4EhVpsXPYaTQtWFDA
title,4,3,0.9925,cloud,runtime,agentix,agentix,Create image load query,Create image load query,Ex8sccARRK40TnlXK2E1hg,UfeFh4EhVpsXPYaTQtWFDA
title,4,3,0.9925,xdr,xdr_5,agentix,agentix,Create image load query,Create image load query,Ex8sccARRK40TnlXK2E1hg,UfeFh4EhVpsXPYaTQtWFDA
title,4,3,0.9925,xsiam,xsiam_3,agentix,agentix,Create image load query,Create image load query,LI0d6rwSE7RK6k_PEsxWZw,UfeFh4EhVpsXPYaTQtWFDA
title,4,3,,cloud,posture,agentix,agentix,Create network connections query,Create network connections query,BmteAlTIxpA8cwLfZ6amAA,MnbQbpPKZHeBay45I_1V~w
title,4,3,0.9937,cloud,runtime,agentix,agentix,Create network connections query,Create network connections query,BmteAlTIxpA8cwLfZ6amAA,MnbQbpPKZHeBay45I_1V~w
title,4,3,0.9937,xdr,xdr_5,agentix,agentix,Create network connections query,Create network connections query,BmteAlTIxpA8cwLfZ6amAA,MnbQbpPKZHeBay45I_1V~w
title,4,3,0.9937,xsiam,xsiam_3,agentix,agentix,Create network connections query,Create network connections query,P5_MS8ORDwY7t_sbBLc77w,MnbQbpPKZHeBay45I_1V~w
title,4,3,,cloud,posture,agentix,agentix,Create network query,Create network query,CsxVy3Vfze4tBrqhsk2xug,2OgkgPuaT9fQizwmhHOl0w
title,4,3,0.9944,cloud,runtime,agentix,agentix,Create network query,Create network query,CsxVy3Vfze4tBrqhsk2xug,2OgkgPuaT9fQizwmhHOl0w
title,4,3,0.9944,xdr,xdr_5,agentix,agentix,Create network query,Create network query,CsxVy3Vfze4tBrqhsk2xug,2OgkgPuaT9fQizwmhHOl0w
title,4,3,0.9944,xsiam,xsiam_3,agentix,agentix,Create network query,Create network query,v309WrQnS_5h2vxwYqsfcg,2OgkgPuaT9fQizwmhHOl0w
title,3,3,0.9695,xdr,xdr_5,xsiam,xsiam_3,Create Parsing Rules,Create Parsing Rules,m4_cBy5Pkf1x5fSSemo_kg,H3kQoxrq7OZAp5vc2T7pUA
title,4,3,,cloud,posture,agentix,agentix,Create process query,Create process query,Em2jUX3rCJFTZp6F3xmXiA,m4S6o2y2CnL0QM_Nfx_OPg
title,4,3,0.9942,cloud,runtime,agentix,agentix,Create process query,Create process query,Em2jUX3rCJFTZp6F3xmXiA,m4S6o2y2CnL0QM_Nfx_OPg
title,4,3,0.9942,xdr,xdr_5,agentix,agentix,Create process query,Create process query,Em2jUX3rCJFTZp6F3xmXiA,m4S6o2y2CnL0QM_Nfx_OPg
title,4,3,0.9942,xsiam,xsiam_3,agentix,agentix,Create process query,Create process query,_tPd2TLImbbRC3vnHeQ5CQ,m4S6o2y2CnL0QM_Nfx_OPg
title,4,3,,cloud,posture,agentix,agentix,Create registry query,Create registry query,YEWmB6hgf25UsYqaucC4MA,oOhxtWt15mLp4fdkmfBpqQ
title,4,3,0.9882,cloud,runtime,agentix,agentix,Create registry query,Create registry query,YEWmB6hgf25UsYqaucC4MA,oOhxtWt15mLp4fdkmfBpqQ
title,4,3,0.9882,xdr,xdr_5,agentix,agentix,Create registry query,Create registry query,YEWmB6hgf25UsYqaucC4MA,oOhxtWt15mLp4fdkmfBpqQ
title,4,3,0.9882,xsiam,xsiam_3,agentix,agentix,Create registry query,Create registry query,XaC4pXSr4ym0K9X4OAffAA,oOhxtWt15mLp4fdkmfBpqQ
title,4,3,,cloud,posture,agentix,agentix,Create XQL query,Create XQL query,9Gvfbx_VJQzkKWUZVHy1AQ,LHrXTFUwIVdIh_~WeMrwqQ
title,4,3,0.5149,cloud,runtime,agentix,agentix,Create XQL query,Create XQL query,9Gvfbx_VJQzkKWUZVHy1AQ,LHrXTFUwIVdIh_~WeMrwqQ
title,4,3,0.5149,xdr,xdr_5,agentix,agentix,Create XQL query,Create XQL query,9Gvfbx_VJQzkKWUZVHy1AQ,LHrXTFUwIVdIh_~WeMrwqQ
title,4,3,0.9915,xsiam,xsiam_3,agentix,agentix,Create XQL query,Create XQL query,elhwBW~q3r61SlGEL09NMA,LHrXTFUwIVdIh_~WeMrwqQ
title,3,4,1.0000,cloud,runtime,xdr,xdr_5,Creating correlation rules to monitor data ingestion health,Creating correlation rules to monitor data ingestion health,aiHqLPjQqCn_4XBPOjOQ5w,pqLndt6e61XOZQILVHZQ1Q
title,3,4,1.0000,cloud,runtime,xsiam,xsiam_3,Creating correlation rules to monitor data ingestion health,Creating correlation rules to monitor data ingestion health,aiHqLPjQqCn_4XBPOjOQ5w,iQlltkfatZVQ75PtKWJ~RQ
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,current_time,current_time,MEk_Xd7o~EKqKDPZLVRWtA,j7EKY_lrWNDubOeI2drTIw
title,4,3,,cloud,posture,agentix,agentix,Customize your playbook,Customize your playbook,I_~hTScNnrjzDJ91FxRjGg,yWXGzlNg~YM49v7QGrg4jg
title,4,3,1.0000,cloud,runtime,agentix,agentix,Customize your playbook,Customize your playbook,I_~hTScNnrjzDJ91FxRjGg,yWXGzlNg~YM49v7QGrg4jg
title,4,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,Customize your playbook,Customize your playbook,xEu5HQtXPribWymw0_oAhQ,I_~hTScNnrjzDJ91FxRjGg
title,4,3,1.0000,xdr,xdr_5,agentix,agentix,Customize your playbook,Customize your playbook,xEu5HQtXPribWymw0_oAhQ,yWXGzlNg~YM49v7QGrg4jg
title,3,3,1.0000,xsiam,xsiam_3,agentix,agentix,Customize your playbook,Customize your playbook,I_~hTScNnrjzDJ91FxRjGg,yWXGzlNg~YM49v7QGrg4jg
title,3,3,,cloud,posture,xdr,xdr_5,Data and log forwarding,Data and log forwarding,lbxTxSZqRN3PvSxUBf~6YQ,nottP2CqIgOq1tO5BPZ9OQ
title,3,3,1.0000,cloud,runtime,xdr,xdr_5,Data and log forwarding,Data and log forwarding,lbxTxSZqRN3PvSxUBf~6YQ,nottP2CqIgOq1tO5BPZ9OQ
title,4,3,,cloud,posture,agentix,agentix,Data and log notification formats,Data and log notification formats,0aXSZz2LrCTZwF3KmbVuuQ,77o_eiRc6m8AOSOdd3WWwQ
title,4,3,0.9429,cloud,runtime,agentix,agentix,Data and log notification formats,Data and log notification formats,0aXSZz2LrCTZwF3KmbVuuQ,77o_eiRc6m8AOSOdd3WWwQ
title,4,3,0.9429,xdr,xdr_5,xsiam,xsiam_3,Data and log notification formats,Data and log notification formats,G0m6xBEfQaQVDg5sxrz5FA,0aXSZz2LrCTZwF3KmbVuuQ
title,4,3,0.9429,xdr,xdr_5,agentix,agentix,Data and log notification formats,Data and log notification formats,G0m6xBEfQaQVDg5sxrz5FA,77o_eiRc6m8AOSOdd3WWwQ
title,3,3,0.9429,xsiam,xsiam_3,agentix,agentix,Data and log notification formats,Data and log notification formats,0aXSZz2LrCTZwF3KmbVuuQ,77o_eiRc6m8AOSOdd3WWwQ
title,3,3,1.0000,xsiam,xsiam_3,agentix,agentix,Data Model Rules editor views,Data Model Rules editor views,IZlVCymQTe8Ij~j2RApmTw,xRo6AktasiFgKE5G6mZ7sA
title,3,3,0.9967,xsiam,xsiam_3,agentix,agentix,Data Model Rules file structure and syntax,Data Model Rules file structure and syntax,3OZyprI3TX3AbFXiUHo8Bg,4mS2gwymSkUopOTqUniQrA
title,3,3,0.9456,xsiam,xsiam_3,agentix,agentix,Data Model Rules notifications,Data Model Rules notifications,ONZ1~6jmvYbjDw96Df2uBg,K15XKCY~7Ba39p71R65IWw
title,3,3,0.9237,xdr,xdr_5,xsiam,xsiam_3,Datasets and presets,Datasets and presets,jtnbRI47fGAElOBBsY1ZQg,x1dmUjQXKvzAX4uF9KUysA
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,date_floor,date_floor,dmysIWxWrcjXcCBLN5GoWg,VGz0xdG2IjlQJUj_ZKC9DQ
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,dedup,dedup,AYXpReA66OztpwVqrA4Yfg,hTZAlO5cSEO~9vkm~g63Nw
title,3,3,0.9862,cloud,runtime,xdr,xdr_5,Define endpoint groups,Define endpoint groups,vBkl2YZB2Xer5PezmSh~tQ,NpkVQrqqVGR~qCkS2UYwmw
title,3,3,0.9862,cloud,runtime,xsiam,xsiam_3,Define endpoint groups,Define endpoint groups,vBkl2YZB2Xer5PezmSh~tQ,u1QcXYtjWQFlgwKXTyNLbQ
title,3,3,0.9862,xdr,xdr_5,xsiam,xsiam_3,Define endpoint groups,Define endpoint groups,NpkVQrqqVGR~qCkS2UYwmw,u1QcXYtjWQFlgwKXTyNLbQ
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,Define target groups,Define target groups,F645_zIodbgIYSeSyMoP8w,V7xb733pM7F49~I~jabIGQ
title,4,3,0.8333,xdr,xdr_5,xsiam,xsiam_3,Delete context data from a case,Delete context data from a case,lUcg~tl3Oz3YX9v~CNiWhA,7R67~y4QB3aDAoRndSd2kA
title,4,3,0.8333,xdr,xdr_5,agentix,agentix,Delete context data from a case,Delete context data from a case,lUcg~tl3Oz3YX9v~CNiWhA,7R67~y4QB3aDAoRndSd2kA
title,3,3,0.9529,cloud,runtime,xdr,xdr_5,Delete Cortex XDR agents,Delete Cortex XDR agents,xvS7pqH9WZB7hiwqXOhf5g,s5mmQtJ9nPGH5a4L8YLMdQ
title,3,4,0.9529,xdr,xdr_5,xsiam,xsiam_3,Delete Cortex XDR agents,Delete Cortex XDR agents,s5mmQtJ9nPGH5a4L8YLMdQ,xvS7pqH9WZB7hiwqXOhf5g
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,Deploy agent installation packages,Deploy agent installation packages,BFT8B2fouYWRDIdvt9UgXQ,HRjSC8ZGPStHlHhtXBIyFA
title,4,3,,cloud,posture,agentix,agentix,Detailed View,Detailed View,24KjzV4bgaY_sYhYTRHkCA,uaXlPf0WKH3J5CVrtBeNtQ
title,4,3,0.8483,cloud,runtime,agentix,agentix,Detailed View,Detailed View,24KjzV4bgaY_sYhYTRHkCA,uaXlPf0WKH3J5CVrtBeNtQ
title,4,3,0.8483,xdr,xdr_5,agentix,agentix,Detailed View,Detailed View,cZbwGgLB61CKUwWPY3XZ1Q,uaXlPf0WKH3J5CVrtBeNtQ
title,4,3,0.9939,xsiam,xsiam_3,agentix,agentix,Detailed View,Detailed View,wXPwOW_ovZREtyraSoJnCQ,uaXlPf0WKH3J5CVrtBeNtQ
title,3,3,0.9792,xdr,xdr_5,xsiam,xsiam_3,Digital Risk Protection,Digital Risk Protection,mGdK~VAa3JyBCQywHS_BfQ,H_rcCv4V2oRbcbtr74RxSw
title,5,3,0.9268,xsiam,xsiam_3,agentix,agentix,Disable indicator extraction for scripts or integrations,Disable indicator extraction for scripts or integrations,MlPjWQNfXM6VyVssFiI6Bg,RaSL03DqZyPUJWLCRvQTMw
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,divide,divide,BBx2Apz4f96x9KZcyAb4Iw,TuwGKB~kFWZGNWuyQ6EzXw
title,5,3,,cloud,posture,xsiam,xsiam_3,Docker,Docker,1VA7Q51DcgtS4Tz9MM3wAQ,HXCqpkalwyjesglNoT33BQ
title,5,3,,cloud,posture,agentix,agentix,Docker,Docker,1VA7Q51DcgtS4Tz9MM3wAQ,PNS1MnUm_JWxTGleEr23Lg
title,5,3,0.9739,cloud,runtime,xsiam,xsiam_3,Docker,Docker,1VA7Q51DcgtS4Tz9MM3wAQ,HXCqpkalwyjesglNoT33BQ
title,5,3,0.9739,cloud,runtime,agentix,agentix,Docker,Docker,1VA7Q51DcgtS4Tz9MM3wAQ,PNS1MnUm_JWxTGleEr23Lg
title,5,3,0.9739,xdr,xdr_5,agentix,agentix,Docker,Docker,HXCqpkalwyjesglNoT33BQ,PNS1MnUm_JWxTGleEr23Lg
title,3,3,0.9739,xsiam,xsiam_3,agentix,agentix,Docker,Docker,HXCqpkalwyjesglNoT33BQ,PNS1MnUm_JWxTGleEr23Lg
title,3,3,,cloud,posture,cloud,runtime,Download JSON file of lookup dataset,Download JSON file of lookup dataset,CzwtP06DVzTME3kjnTKmiw,SmP9w~QQzjFcFxYuyhC0UQ
title,3,4,,cloud,posture,xdr,xdr_5,Download JSON file of lookup dataset,Download JSON file of lookup dataset,CzwtP06DVzTME3kjnTKmiw,o2JRm7jlJvJP1iig9OwIAQ
title,3,4,,cloud,posture,xsiam,xsiam_3,Download JSON file of lookup dataset,Download JSON file of lookup dataset,CzwtP06DVzTME3kjnTKmiw,GioLiCGY75XXiUfZlscfFA
title,3,4,,cloud,posture,agentix,agentix,Download JSON file of lookup dataset,Download JSON file of lookup dataset,CzwtP06DVzTME3kjnTKmiw,d1BCJkYu5YrELbIjT7TkzA
title,3,4,1.0000,cloud,runtime,xdr,xdr_5,Download JSON file of lookup dataset,Download JSON file of lookup dataset,SmP9w~QQzjFcFxYuyhC0UQ,o2JRm7jlJvJP1iig9OwIAQ
title,3,4,1.0000,cloud,runtime,xsiam,xsiam_3,Download JSON file of lookup dataset,Download JSON file of lookup dataset,SmP9w~QQzjFcFxYuyhC0UQ,GioLiCGY75XXiUfZlscfFA
title,3,4,1.0000,cloud,runtime,agentix,agentix,Download JSON file of lookup dataset,Download JSON file of lookup dataset,SmP9w~QQzjFcFxYuyhC0UQ,d1BCJkYu5YrELbIjT7TkzA
title,3,3,0.9703,xdr,xdr_5,xsiam,xsiam_3,Dropbox,Dropbox,l5cdIO~B3AyGPTv2VyxHfA,~6CWKh2AE0DHxnCJUYqqAg
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,earliest,earliest,w6idtd_r8jXf4QSggXXKZw,kj6TtJebfi8VUXrpKX5Pvw
title,4,3,,cloud,posture,agentix,agentix,Edit and run queries in Query Center,Edit and run queries in Query Center,10wSKAqnGkrltKCCqmyPJA,jxUbpOuzF4dBW49~wswS0w
title,4,3,0.9959,cloud,runtime,agentix,agentix,Edit and run queries in Query Center,Edit and run queries in Query Center,10wSKAqnGkrltKCCqmyPJA,jxUbpOuzF4dBW49~wswS0w
title,4,3,0.9959,xdr,xdr_5,agentix,agentix,Edit and run queries in Query Center,Edit and run queries in Query Center,10wSKAqnGkrltKCCqmyPJA,jxUbpOuzF4dBW49~wswS0w
title,4,3,0.9959,xsiam,xsiam_3,agentix,agentix,Edit and run queries in Query Center,Edit and run queries in Query Center,1e9yt5_VTLLbPmhmX1_u~g,jxUbpOuzF4dBW49~wswS0w
title,3,3,,cloud,posture,cloud,runtime,Edit Broker VM Configuration,Edit Broker VM Configuration,Ttl3z6VSrchfe~104M47WQ,6M~zkTDrEtDUmOfxBizoMQ
title,3,4,,cloud,posture,xdr,xdr_5,Edit Broker VM Configuration,Edit Broker VM Configuration,Ttl3z6VSrchfe~104M47WQ,P0K8qjP~5nYD65~4GiflmA
title,3,4,,cloud,posture,xsiam,xsiam_3,Edit Broker VM Configuration,Edit Broker VM Configuration,Ttl3z6VSrchfe~104M47WQ,qLLsRvcz_GRenZbfnKK7QA
title,3,4,0.9893,cloud,runtime,xdr,xdr_5,Edit Broker VM Configuration,Edit Broker VM Configuration,6M~zkTDrEtDUmOfxBizoMQ,P0K8qjP~5nYD65~4GiflmA
title,3,4,0.9893,cloud,runtime,xsiam,xsiam_3,Edit Broker VM Configuration,Edit Broker VM Configuration,6M~zkTDrEtDUmOfxBizoMQ,qLLsRvcz_GRenZbfnKK7QA
title,3,3,,cloud,posture,xdr,xdr_5,Edit your onboarded CSP configuration,Edit your onboarded CSP configuration,W8OzI91UmrUCky7nRDNaXA,GNxbxPK8j9snsZ5_EBAcwQ
title,3,3,,cloud,posture,xsiam,xsiam_3,Edit your onboarded CSP configuration,Edit your onboarded CSP configuration,W8OzI91UmrUCky7nRDNaXA,xCNRZkuh8xmTXLoLgga96A
title,3,3,0.9789,cloud,runtime,xdr,xdr_5,Edit your onboarded CSP configuration,Edit your onboarded CSP configuration,W8OzI91UmrUCky7nRDNaXA,GNxbxPK8j9snsZ5_EBAcwQ
title,3,3,0.9949,cloud,runtime,xsiam,xsiam_3,Edit your onboarded CSP configuration,Edit your onboarded CSP configuration,W8OzI91UmrUCky7nRDNaXA,xCNRZkuh8xmTXLoLgga96A
title,3,3,0.9740,xdr,xdr_5,xsiam,xsiam_3,Edit your onboarded CSP configuration,Edit your onboarded CSP configuration,GNxbxPK8j9snsZ5_EBAcwQ,xCNRZkuh8xmTXLoLgga96A
title,3,3,0.9549,xdr,xdr_5,xsiam,xsiam_3,Elasticsearch Filebeat,Elasticsearch Filebeat,tVLvynxHZGhwa8O0aToY6A,OoaEICLFLBV70d7EeO7N5w
title,3,3,,cloud,posture,xdr,xdr_5,Enable access to required PANW resources,Enable access to required PANW resources,9XU9WlKo589U5pFmTXk5ew,9vnYeyU_h73Yg7vpgwsJMw
title,3,3,,cloud,posture,xsiam,xsiam_3,Enable access to required PANW resources,Enable access to required PANW resources,9XU9WlKo589U5pFmTXk5ew,AuyTqqy7Y_V5Zk987ky0xw
title,3,3,0.9949,cloud,runtime,xdr,xdr_5,Enable access to required PANW resources,Enable access to required PANW resources,9XU9WlKo589U5pFmTXk5ew,9vnYeyU_h73Yg7vpgwsJMw
title,3,3,0.9416,cloud,runtime,xsiam,xsiam_3,Enable access to required PANW resources,Enable access to required PANW resources,9XU9WlKo589U5pFmTXk5ew,AuyTqqy7Y_V5Zk987ky0xw
title,3,3,0.9436,xdr,xdr_5,xsiam,xsiam_3,Enable access to required PANW resources,Enable access to required PANW resources,9vnYeyU_h73Yg7vpgwsJMw,AuyTqqy7Y_V5Zk987ky0xw
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,Enable additional event logs using Event Viewer,Enable additional event logs using Event Viewer,172D3hv79tbxAAcpDDiUnA,cQcqrVNkQ5iG1rntC3k45g
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,Enable LDAP server events logging (1644),Enable LDAP server events logging (1644),uEI~PbY~xvQ_ZtnHuhESVw,wucz0S~gayp1HVF_GZli0g
title,3,3,1.0000,xdr,xdr_5,xsiam,xsiam_3,Enable security auditing event IDs,Enable security auditing event IDs,j5Spy0tPZux4pN3ov4EONg,T0SC_7r62x7YQn3bCK3Czg
title,4,3,0.9397,xdr,xdr_5,xsiam,xsiam_3,Enable the Analytics Engine and Identity Analytics,Enable the Analytics Engine and Identity Analytics,8ULCu2K9vJwaWrWuggxX6A,3xGtJHOz1BTzhMOCXpOn5A
title,3,3,0.9117,xdr,xdr_5,xsiam,xsiam_3,Endpoint data collection,Endpoint data collection,bA0QYDGCDYbWXlDC8zrJbg,RosajHL~vLbOJraJ7t5B3Q
title,3,3,0.9985,xdr,xdr_5,xsiam,xsiam_3,Endpoints Event Forwarding - included/excluded fields by event type,Endpoints Event Forwarding - included/excluded fields by event type,M43OStNEEJIgraLseoOOLQ,H0pVwsv7sDfSfFbRi0jeRA
title,3,3,,cloud,posture,xdr,xdr_5,Engines,Engines,mz~Eou4OL2ySHsZfUGr5dg,9X3adU1l4zH45lkZY1ZM2Q
title,3,3,0.9524,cloud,runtime,xdr,xdr_5,Engines,Engines,mz~Eou4OL2ySHsZfUGr5dg,9X3adU1l4zH45lkZY1ZM2Q
